"image","xmin","ymin","xmax","ymax","label"
"wba00211-c007_image_96.jpg",181.212789415656,431.92830882352945,756.6262403528115,643.1636029411766,"shelf"
"wba00211-c007_image_94.jpg",185.77728776185225,251.62500000000003,835.8048511576626,479.8290441176471,"shelf"
"wba00211-c007_image_94.jpg",192.2271223814774,485.7794117647059,853.5005512679161,714.529411764706,"shelf"
"wba00211-c007_image_94.jpg",223.85336273428885,717.1433823529412,836.9239250275634,926.4540441176471,"shelf"
"wba00211-c007_image_94.jpg",154.37706725468576,29.647058823529413,846.6923925027563,254.09558823529414,"shelf"
"wba00211-c007_image_97.jpg",246.0915104740904,485.514705882353,937.7232635060639,751.4779411764707,"shelf"
"wba00211-c007_image_97.jpg",230.66152149944872,219.14889705882354,928.7320837927232,472.0808823529412,"shelf"
"wba00211-c007_image_97.jpg",230.83792723263505,725.7352941176471,917.4145534729878,960,"shelf"
"wba00211-c007_image_98.jpg",186.40022050716647,476.86764705882354,794.7574421168688,679.2518382352941,"shelf"
"wba00211-c007_image_98.jpg",174.36052921719954,257.18382352941177,772.7067254685777,474.7169117647059,"shelf"
"wba00211-c007_image_98.jpg",182.6901874310915,18.645220588235297,764.2998897464167,278.2886029411765,"shelf"
"wba00211-c007_image_98.jpg",204.6747519294377,697.6158088235295,807.1113561190738,874.7040441176472,"shelf"
